user_tna,response,business_area_id,question_id,user_id,weightage,doc_id
vGYbyditrU4r3cTIdf0l,1,5XJc8NmM7JP4byHGNGQ9,tcbdCLEBGwr1SUHvzDWq,smn6n5EeK5NKIMUVjZfphwxV6Vg2,5,KOoNPFQxtHx5HdM6g1rM
hH8NtiCQB1BSoLifWCVt,4,fgT0OfrgvOqwyNV5U9O4,XOqwmsqyn9WF0eRje6jB,Tw4mjHo4yuOK9v7uCIYN39A2I4B2,5,KQTPbDE9VFEKhVEdOktv
6TD1jHLF5GZm7ygEAhhH,3,fgT0OfrgvOqwyNV5U9O4,vM6N3xFN64cskHx9mx1d,Fof7REFL39O2LeeWIy65jWhP1Qq1,5,KRKvJlNXp2doaJFhmXJN
CSv4j34zGqT5vtjaoPgg,2,fgT0OfrgvOqwyNV5U9O4,PShupgNV1ud3U7JTpHhb,lwuTvDMTdiWwHa88PVgUxYGD54D2,5,KRn51WO9QQOD43AFG5tK
d8FVjiI3BNjxnHAwVTiH,1,5XJc8NmM7JP4byHGNGQ9,BxHSuB2c3ZbxttqYLJHm,yqn9QTGanOcpss7OpY2iCsc0TJz2,5,KW2AE6N2px5E6bmOEPrF
LE1IswSRmVlxiKNdbhDD,1,5XJc8NmM7JP4byHGNGQ9,EMUU0CLgWLAjsBSmkrTb,L6EGpTDDbCfn99kuuWvH1xUfRNp1,5,Kac4Rl57GwDh9Kg9vdSI
hH8NtiCQB1BSoLifWCVt,3,fgT0OfrgvOqwyNV5U9O4,10Yd1mpkI7SyEk5ECoV4,Tw4mjHo4yuOK9v7uCIYN39A2I4B2,5,Kb0Ob0wnGWQsE2hZk2mw
UznpDfH8uhma68xlHcF9,1,5XJc8NmM7JP4byHGNGQ9,BxHSuB2c3ZbxttqYLJHm,HYJvkfatcCcheAfCx5zkSQ5t7ku1,5,KbNRAwdwP823joEKQkYa
0OG2OKcS4HVVo9AYi3gr,4,fgT0OfrgvOqwyNV5U9O4,2SmBXHqfwFcz4qsjW81N,vgBl61ybIqgrGxyeXQV8AKbiusd2,5,KnDnwqNziqDl7jxnE8Il
UVHc70M0SJrWg1ZPCj7Y,5,DVhvy8x4RkF1e33R0LCW,G3ldU2nFffY39EAieUQN,pAyHzNDqMlThVfsZRP1yZFefzpt2,5,KuEP4HdGlErok1Qdmcpl
FPHSlqRC5G4uQomWo0nQ,4,fgT0OfrgvOqwyNV5U9O4,MupWGgFZ2zlZQ1xIXrjA,VG8yP9PkvuWN8qvdkzTlIEygOEh1,5,KvOd6QcQrv2ncBdvBpyG
7EFUIRUfUMAZjqS2m01m,3,fgT0OfrgvOqwyNV5U9O4,8MsAz9kD23UvlTZgmkvY,77sRBrDboIY4oHrsKXI8GufGweh1,5,Kyd7L7Bg3rKJLUTFTVTZ
9nhNNLm4GAPEQxpD2df4,4,5XJc8NmM7JP4byHGNGQ9,ydIGluJmvzSaAYwKqbS0,uz3tYfOTpnR2x6gdygZOeO5pnTf1,5,Kz1e7MulyVT1UuVMFjwY
AlAL7qJchFQw7ZWsJL8O,4,5XJc8NmM7JP4byHGNGQ9,lJy5tO7Bf1IjploRwmhV,KH0Fj3Ku1WNtCAa5p8QvwgrHulh1,5,L6RFcfjqmLMrnnQYsxae
fRIFElGYLraNxYX8Xxkk,3,DVhvy8x4RkF1e33R0LCW,ID7zRHIxcOnCU5T0Zd2T,3zqT5cVQwfM3R8wQ8H3jHH1VLYt1,5,L7oHCJzUYjm6ZfBRmof1
hq4qiSbNocL8dpo0w0Lp,1,5XJc8NmM7JP4byHGNGQ9,UeMM115jpbX5PAghrQ2l,qqO37uLDAocRnSeh27r6HEBYjiB3,5,LBMDp4TSC0S1xCwGXnPi
ErDl9SlQghQX35wmK5AT,3,fgT0OfrgvOqwyNV5U9O4,2chfb5AFWI4hMJrgwFiR,D7mM3h1hPyXnjotQf93TgRLl6sC2,5,LH4YaFbmSo9OwmrcSUE5
zZagtNTSLjjcj2nNXUhp,1,DVhvy8x4RkF1e33R0LCW,9FJoaAixlCHft7xDKkZe,0OzBKp9rdDgJsjxe9PMGdI8OSeG2,5,LJ3IZMVZyAYQq2QgwWAl
feauK6VlFBQu3YEkXFD5,4,fgT0OfrgvOqwyNV5U9O4,5VZB1ClbnYm3bCOzznx6,ekSOsG5Uofbz5orSgpvZY5p7Zl32,5,LLDmSrUKLPvbHJCVMkn5
GwmQjgT1nlOctYWKKaf2,3,DVhvy8x4RkF1e33R0LCW,Kay1M1FvwSlfgs4G74xH,mPtZrbuOPzZcc2dFtwqcp3WY0Dl1,5,LLpz7n6pisQ9u7vwZv4t
HAGG7nfYUbnaJHHLYEEW,1,5XJc8NmM7JP4byHGNGQ9,GUbuHjCEIT4PM5Sg6Sls,0jt1zBwc6MaojsX5Wj9HzXBzTti1,5,LTc4uNdFIjqODCUXpaxy
tPAVzcw1R2jSSUhh1UJN,2,5XJc8NmM7JP4byHGNGQ9,sbKBHkdmBX0MmF833EWG,CJOaMQXpnnSAV7b8veWcm0UN2Sh1,5,LUlhLXogkfvd8EWuX4Iz
t5cfKJZux7Hdbk1mOL6X,1,DVhvy8x4RkF1e33R0LCW,nLGhmDUDRSaVQBkyIQX8,iAnXPXx97LSLvgbHRjFR1K9BKTR2,5,LXYKc88z9POqxmNjFhag
CSv4j34zGqT5vtjaoPgg,1,fgT0OfrgvOqwyNV5U9O4,TWy9oR3sJLPKB0et72UB,lwuTvDMTdiWwHa88PVgUxYGD54D2,5,La5QZD0GoopPsAc7rCK7
yliKdUSeavARrmYEmwSh,3,fgT0OfrgvOqwyNV5U9O4,OckNjDchYMIt6st0nqWR,yx6gxxsmz9eA38igduymOqGUSei2,5,LclHS2biWZBGVyZQTJV8
R1kat1I55eoQ07qgj4g8,2,DVhvy8x4RkF1e33R0LCW,GNZjRwLsqSlTpzc3o58B,9gULcxfIZYRfZS7srPDkqJd9dgj1,5,LczpBZ7uPllxkpN0fYoR
lNsIOCSThcYYmPaHBkOX,1,fgT0OfrgvOqwyNV5U9O4,Jg73PY31uLFN4gtvmdkA,l4LQR7X3XMPC4FSNh5tpkKasthc2,5,LewVGMQnS2LKRPTgX6d0
40ZbJOj3vLeWp4U2iDiz,3,5XJc8NmM7JP4byHGNGQ9,LQLIVlksxormTmLxeZHf,q5W07Lw677UAd22LEBs2taNG3yz1,5,LhwlGu4FCo7VA6xY8mCa
zZagtNTSLjjcj2nNXUhp,5,DVhvy8x4RkF1e33R0LCW,xOwkiwsfazRUBQ8QQpXI,0OzBKp9rdDgJsjxe9PMGdI8OSeG2,5,LmLCd68YcXCXItBqW6Ks
UL1XkE78MqkiCi6g88CF,3,5XJc8NmM7JP4byHGNGQ9,mYz0Mqyteqs1BmsKugKB,L7qkdSD0MQYv39xtXqIHziLKC583,5,LpsycxEbhZDKjrW3IqC6
zDw90nxsHwgsTMQCXpEn,5,5XJc8NmM7JP4byHGNGQ9,0qqs3JOxIiR0iZrIv9qK,yG4zHnlJaxeJznv3sH55MCx84mH3,5,Lr0mqG1h414hFBRGwJy2
6TD1jHLF5GZm7ygEAhhH,3,fgT0OfrgvOqwyNV5U9O4,VX83M5bb2CzyrK2Sb3zk,Fof7REFL39O2LeeWIy65jWhP1Qq1,5,Lr1TVHXYO7ozXxIw2vnT
LVfUdrYr7cJBNynq9q6c,4,fgT0OfrgvOqwyNV5U9O4,pYXWYkgsLAghMzfSp2IV,ielRtq6SWeZf1kU9DqP4DCeCfKV2,5,LroJ0becMhcETLBjCHZu
M1OEENCfJuH56GyoKEXD,3,DVhvy8x4RkF1e33R0LCW,onoRbiDNcsh8RaWjfLhd,ys4Osac7BnWZcIGGzi9hnM8fVgn2,5,LzZk7cwuntW4evNPohTS
cIS3ofGVsMYSBxK3nUwy,4,fgT0OfrgvOqwyNV5U9O4,heZJwjxQvbLK9NQeb5Ia,QkGIxap4CjSntyzRB74NMcuQosb2,5,LzllgeN5k7fwuOUr47xt
fRIFElGYLraNxYX8Xxkk,4,DVhvy8x4RkF1e33R0LCW,RjWqOht44J23hkcVN7pu,3zqT5cVQwfM3R8wQ8H3jHH1VLYt1,5,LzuG1u1mjoCptgwNZGrU
UVHc70M0SJrWg1ZPCj7Y,1,DVhvy8x4RkF1e33R0LCW,nLGhmDUDRSaVQBkyIQX8,pAyHzNDqMlThVfsZRP1yZFefzpt2,5,M3XnFFkTjEJIfzICdC5g
rxfjFMYQmZpi4ph5zolS,4,fgT0OfrgvOqwyNV5U9O4,nTXYQJGUm67FOcWli0Jm,AnqLRONEWehBvtpdhKwWejKfCP43,5,M9Vmm7Au9UX71D5Qrz0K
uLFIJl8VWO0rVgoQhxy2,4,5XJc8NmM7JP4byHGNGQ9,0qqs3JOxIiR0iZrIv9qK,AuaiKPtPrieEqxlZN83XyP2Y8wD2,5,MAQbbFsb3Zju79WzjnLh
d8FVjiI3BNjxnHAwVTiH,3,5XJc8NmM7JP4byHGNGQ9,ix0Z4AienURQUgKY1gdZ,yqn9QTGanOcpss7OpY2iCsc0TJz2,5,MBTHvO9Ux42hHYxw45Q1
iHgpcmvvLBGOxfotyNeO,3,5XJc8NmM7JP4byHGNGQ9,LQLIVlksxormTmLxeZHf,C5x6jCTdXofDiAKppGDZZe3Cxnw1,5,MBfBwpQhaJowex44R5Qh
FPHSlqRC5G4uQomWo0nQ,5,fgT0OfrgvOqwyNV5U9O4,kfH4TH2q69sXIvSzlbSt,VG8yP9PkvuWN8qvdkzTlIEygOEh1,5,MDtk1V3zbHu5lZ6a6ksj
HdoCWcCpyc6yG6cqE33C,5,DVhvy8x4RkF1e33R0LCW,wGkW9lDnKKm5xRBFnklp,dUvz3ipBwuVenMtbBNWmstL1lMO2,5,MFkCLEOgcG9FaJ4NrzSW
r7C21shb1aWyOlGFaIj1,4,DVhvy8x4RkF1e33R0LCW,d3SBYmRLA5JG1DOfJK7n,tNts4ruCZlWDTBaPQjbXsa12gt12,5,MGH1r2TuK45ddA2pBXQ3
VpLZNw4FAqRZFVoxtErp,5,fgT0OfrgvOqwyNV5U9O4,libDci5NBZm4QngHkJDD,wStuiciHRnR2M2XiyNOOfTaDIo12,5,MGy8mjE6jvuTK4v2Vrml
FPHSlqRC5G4uQomWo0nQ,4,fgT0OfrgvOqwyNV5U9O4,RHTNwrLB6dD9GQKThMoi,VG8yP9PkvuWN8qvdkzTlIEygOEh1,5,MI6YNGQZjxMgC246Ps38
9NijZqZOOom8yZR2ab5H,1,DVhvy8x4RkF1e33R0LCW,Q1yPH0O5OyLuI2jYZs1p,pmnVqGMVZjfvYqMbx9CmqZxpUlv1,5,MNdxM5ByU0YzSPECAwAR
2Nvbo1DgM9zWYbUuRtsF,4,5XJc8NmM7JP4byHGNGQ9,0qqs3JOxIiR0iZrIv9qK,uQfr8CYTLhOe51KzXMzui5KzdPk1,5,MRMNOclW1RQRjMFSx2cQ
dByU8tkQzTAZ65EPf3f6,5,5XJc8NmM7JP4byHGNGQ9,lJy5tO7Bf1IjploRwmhV,zSa3ZsxHPHbSTl2iZ7PRymT2AJI3,5,MSX5suLegeMhKSKGxGcv
UznpDfH8uhma68xlHcF9,2,5XJc8NmM7JP4byHGNGQ9,GUbuHjCEIT4PM5Sg6Sls,HYJvkfatcCcheAfCx5zkSQ5t7ku1,5,MTktrqmJ25kZCfoRnQ2o
XQzHwimobhKkDoMXLrRq,2,fgT0OfrgvOqwyNV5U9O4,KLc0XXMqJtGuOlW6zNA3,wPwCIyGbZAbE1CnNota0X8Yp03r2,5,MUB7zw78h1NoClEgSQuS
DCuEW1vkM0g2LxOYwytT,5,fgT0OfrgvOqwyNV5U9O4,wuFt4va68jwXpppS4giB,LDjIHEbH8PQPrm6kuikuQ41WeOz2,5,MaeSXVQY7hFcI5zGGXom
hq4qiSbNocL8dpo0w0Lp,5,5XJc8NmM7JP4byHGNGQ9,nFKvVpJ146i5R955I9Gw,qqO37uLDAocRnSeh27r6HEBYjiB3,5,Mbft4FctlN43lb0Kjq4q
UznpDfH8uhma68xlHcF9,3,5XJc8NmM7JP4byHGNGQ9,iEPSx2FDRORW55Vtw7Ny,HYJvkfatcCcheAfCx5zkSQ5t7ku1,5,Me23RtinzLgVsOrwEupA
cIS3ofGVsMYSBxK3nUwy,2,fgT0OfrgvOqwyNV5U9O4,VOaf6JoDlvXj4lXHhoXJ,QkGIxap4CjSntyzRB74NMcuQosb2,5,MiS6Hxcuohl5LX2RrDcN
IHYkzcDm6e5jizItuYjG,1,DVhvy8x4RkF1e33R0LCW,BOSagTz1DEwdHR2ux2Rm,wb7O7T7qUlc1hiO2fjxu0XVrua13,5,Mjj7JEJAICa3lWE4VUby
Pp5bVauC0lIflNzv5bt3,5,5XJc8NmM7JP4byHGNGQ9,6901T0SL23FxB8ybMLrQ,To8o4sNi9zVCTxcdiwLJB4HSjCI3,5,MnsfKkHV67YhRabkFOJX
XQzHwimobhKkDoMXLrRq,1,fgT0OfrgvOqwyNV5U9O4,7rKuYSPRdEZ6mqY5gCHg,wPwCIyGbZAbE1CnNota0X8Yp03r2,5,MtwCkUdbM5PtPOuN40ms
9QGk2zdiPYhoTSELBWTQ,2,5XJc8NmM7JP4byHGNGQ9,7DsAg4E3f6SJFNhAkdiI,W8kHAYChrHenfADfh4PzC3Z22v83,5,MuWy1A32bGqjOy5oPxTI
r7C21shb1aWyOlGFaIj1,4,DVhvy8x4RkF1e33R0LCW,JGIDuyQVIU3BKIoKqaFb,tNts4ruCZlWDTBaPQjbXsa12gt12,5,MumH1UZhWSmdTO0inw7t
HdoCWcCpyc6yG6cqE33C,4,DVhvy8x4RkF1e33R0LCW,0qZPvJTfyoxjDLrxhNUj,dUvz3ipBwuVenMtbBNWmstL1lMO2,5,MvdQBR5asScWlwJmxtYD
zDw90nxsHwgsTMQCXpEn,1,5XJc8NmM7JP4byHGNGQ9,ix0Z4AienURQUgKY1gdZ,yG4zHnlJaxeJznv3sH55MCx84mH3,5,N37wYnHLhoTGN5h3fE2R
JtcxDLFHdRsOFy9wd31E,4,DVhvy8x4RkF1e33R0LCW,qkAEiYC1CwrtJEaiSg8H,IFDm54DyLvVZ0WZSjt0zTxH47bo1,5,N9jDnA9Tuhcvlit46WbE
GwmQjgT1nlOctYWKKaf2,1,DVhvy8x4RkF1e33R0LCW,6Bvyoxf1bNQAP9h4vgdk,mPtZrbuOPzZcc2dFtwqcp3WY0Dl1,5,NAcZjaYSMSEaWdxq1Nxy
fajqhhyyZmQoTKE5KdfX,3,5XJc8NmM7JP4byHGNGQ9,ix0Z4AienURQUgKY1gdZ,G4Uj6rUFy4UJKySww6WwoNjMgl53,5,NEUw11SSw9pyma6jrWB8
gDNPCYVmQCHNAS5Qfs8p,2,5XJc8NmM7JP4byHGNGQ9,UeMM115jpbX5PAghrQ2l,kDxK70GSegYFTjKGdwp426GlI9d2,5,NInXDqxjy2TVvEFmfN6C
UL1XkE78MqkiCi6g88CF,1,5XJc8NmM7JP4byHGNGQ9,ea9dhyQLpZQ2G52ewsxQ,L7qkdSD0MQYv39xtXqIHziLKC583,5,NKaPmHvwGY5hRvsfGg2i
UL1XkE78MqkiCi6g88CF,3,5XJc8NmM7JP4byHGNGQ9,lJy5tO7Bf1IjploRwmhV,L7qkdSD0MQYv39xtXqIHziLKC583,5,NOJkgvoMxkOsLPS8eqEe
590rF35J5HlBTCFjBDlw,4,fgT0OfrgvOqwyNV5U9O4,YJiuGvrh6U3lSnSv2Akr,KpxDdc6WKcRuFAR8lgsjaKeCrUh1,5,NPol2YnQXLhj0Xon8WVb
r7C21shb1aWyOlGFaIj1,5,DVhvy8x4RkF1e33R0LCW,wGkW9lDnKKm5xRBFnklp,tNts4ruCZlWDTBaPQjbXsa12gt12,5,NQdubUvBJAia6ouXNV3t
AlAL7qJchFQw7ZWsJL8O,5,5XJc8NmM7JP4byHGNGQ9,UeMM115jpbX5PAghrQ2l,KH0Fj3Ku1WNtCAa5p8QvwgrHulh1,5,NSAQ9rggvq3F0siHZyia
RUfMXrOC6ZHxDAn93QOc,3,5XJc8NmM7JP4byHGNGQ9,dlijZFWEanM2nzm5VLQW,9RK03EilZxYBrJO8ydI3OPoIO1p1,5,NUFhNf1tgFgWVHx9V1bL
AlAL7qJchFQw7ZWsJL8O,3,5XJc8NmM7JP4byHGNGQ9,ovpPGhbNPeDKN2Vr8ybJ,KH0Fj3Ku1WNtCAa5p8QvwgrHulh1,5,NYRcWrvncljdCS5FAZ5x
bo4SF4kvhGP8M930yPFV,2,DVhvy8x4RkF1e33R0LCW,G3ldU2nFffY39EAieUQN,Ilu1l56rhXR2ONBr8m6SjoJpvhD3,5,NZEz1oiqW9XIucGwxPbU
r7C21shb1aWyOlGFaIj1,1,DVhvy8x4RkF1e33R0LCW,HtlWuxuLoHCyt1ThyxMs,tNts4ruCZlWDTBaPQjbXsa12gt12,5,Nb2qV6X7aWLGLvCb7cO7
VpLZNw4FAqRZFVoxtErp,4,fgT0OfrgvOqwyNV5U9O4,MtO4Nb31XpolGXKUXzOV,wStuiciHRnR2M2XiyNOOfTaDIo12,5,NcycguNypN4EGLQnzZtM
6nR0pQPzqYRYTVthfcBh,4,5XJc8NmM7JP4byHGNGQ9,FC12z9Qpvu6s7KO5fCSz,3pTW10nJTQNmWqGsUqgKZb5Lvzo2,5,NcyvLRjazV3LRhajrtBN
R1kat1I55eoQ07qgj4g8,4,DVhvy8x4RkF1e33R0LCW,dwKpFaXNZ1ByfKWbhlDR,9gULcxfIZYRfZS7srPDkqJd9dgj1,5,Nn6v9qweZI6zaZfgM9hF
Sr21QL1tct5S86A4NxxZ,5,fgT0OfrgvOqwyNV5U9O4,cJzoZ8XBopamfbQGSY2w,Vcz6mgAq33PXyLZy3FNXCU8HjjF2,5,NvgPrFycwWNXzkLG23A7
LQKedDozrk6KNiwrXVLG,3,fgT0OfrgvOqwyNV5U9O4,J2SgO4EsBo8B3MtN1o1j,cJiBmQGfsObNWe8FOug2lkFNBtH3,5,NwdhM7paGbuqBJYNOvMj
40ZbJOj3vLeWp4U2iDiz,4,5XJc8NmM7JP4byHGNGQ9,dlijZFWEanM2nzm5VLQW,q5W07Lw677UAd22LEBs2taNG3yz1,5,Nwr3lMrc8y8QwzrkJhv1
L300tX62aTEqjOVuR6C3,4,5XJc8NmM7JP4byHGNGQ9,ea9dhyQLpZQ2G52ewsxQ,19fvDTRL5DdAAGHUsLZrlQTFYSf1,5,NxmLb3mxyAMvIZ9epnCH
Rp1OnzKSd4tNmUMfgOPj,2,5XJc8NmM7JP4byHGNGQ9,sbKBHkdmBX0MmF833EWG,olY9c6XWEMUXp2rFeIoYxzF6I6h2,5,NyWQZjE8da1L0GSOAcFo
16UBrIODZaABzKXTcbMY,5,5XJc8NmM7JP4byHGNGQ9,ydIGluJmvzSaAYwKqbS0,jY4ss2m2WnTOddS1PT6CkaWC1SN2,5,O1cTfoKgTzCwdzTbGCq0
fajqhhyyZmQoTKE5KdfX,4,5XJc8NmM7JP4byHGNGQ9,ovpPGhbNPeDKN2Vr8ybJ,G4Uj6rUFy4UJKySww6WwoNjMgl53,5,O8fcFaakK6wvQtCOi2Wd
m3fzd7GpEKqiv1mBn6LS,2,DVhvy8x4RkF1e33R0LCW,Gd3mdJImFcrldGyhZWav,NiLuzpp3tyOSBKmESh2IbX5IBbO2,5,O9joLmyfrtQRYAOK5gL5
hH8NtiCQB1BSoLifWCVt,5,fgT0OfrgvOqwyNV5U9O4,L2z3AMplW1zAm6umALwi,Tw4mjHo4yuOK9v7uCIYN39A2I4B2,5,OCfvLUFDcVgucwmMUofT
t5cfKJZux7Hdbk1mOL6X,3,DVhvy8x4RkF1e33R0LCW,7xGXdCxLQ1tgksaPUVIj,iAnXPXx97LSLvgbHRjFR1K9BKTR2,5,OCoFkap1Xi5NWfGkYOPU
HdoCWcCpyc6yG6cqE33C,3,DVhvy8x4RkF1e33R0LCW,aiaqT61lYJjRdk6KaSUs,dUvz3ipBwuVenMtbBNWmstL1lMO2,5,OJC7auDA1B60BUUgIIeP
aAs2bY0D9VgFp8k9VPae,1,fgT0OfrgvOqwyNV5U9O4,t6paUv1L7fTZhizHH26p,gGKtZyFcdeSbaTBIPSIaFybQsAv1,5,OL3KSTSdnpoITis7mnyg
2Nvbo1DgM9zWYbUuRtsF,5,5XJc8NmM7JP4byHGNGQ9,7qjVHul8fNc3FZBtGhMf,uQfr8CYTLhOe51KzXMzui5KzdPk1,5,ORzBM3Yw2RtEQAlmWse2
tdFNakoRWKzvSFsXz0XC,1,fgT0OfrgvOqwyNV5U9O4,t6paUv1L7fTZhizHH26p,W7QJ4HWLyhffbdw3juKGKdYRhcD3,5,OXktN6uYpTdT6SBUe823
9nhNNLm4GAPEQxpD2df4,5,5XJc8NmM7JP4byHGNGQ9,YhleN2IBPLeSghGnSCHB,uz3tYfOTpnR2x6gdygZOeO5pnTf1,5,OaxBrjdu82p2bheDAh66
fRIFElGYLraNxYX8Xxkk,4,DVhvy8x4RkF1e33R0LCW,IEafiQxZ4JUY3aDbxfQp,3zqT5cVQwfM3R8wQ8H3jHH1VLYt1,5,ObkknaiKQNNpdc0DW7NU
SUmtDSKdSTIQjwh9hvGG,4,5XJc8NmM7JP4byHGNGQ9,nFKvVpJ146i5R955I9Gw,GwDmDVX06ddXBgnnqFioMJizRTG3,5,OdILJULC1iYHrAffsI0b
vGYbyditrU4r3cTIdf0l,5,5XJc8NmM7JP4byHGNGQ9,6901T0SL23FxB8ybMLrQ,smn6n5EeK5NKIMUVjZfphwxV6Vg2,5,OgA0rS129ZuaOL5jtiMw
feauK6VlFBQu3YEkXFD5,1,fgT0OfrgvOqwyNV5U9O4,5vJO29HMhQFFkfjnhwHF,ekSOsG5Uofbz5orSgpvZY5p7Zl32,5,OjeaRsDfXawiqWH0Vgub
hH8NtiCQB1BSoLifWCVt,3,fgT0OfrgvOqwyNV5U9O4,GD7SxahJqxGRpWqRH8iq,Tw4mjHo4yuOK9v7uCIYN39A2I4B2,5,OkBAERH9p3sgG6J4DhKr
LE1IswSRmVlxiKNdbhDD,2,5XJc8NmM7JP4byHGNGQ9,ea9dhyQLpZQ2G52ewsxQ,L6EGpTDDbCfn99kuuWvH1xUfRNp1,5,OlUnA7GhF4k7UhKXNv1i
zZagtNTSLjjcj2nNXUhp,1,DVhvy8x4RkF1e33R0LCW,VZKwQ8FFFfKjTS4nTJCl,0OzBKp9rdDgJsjxe9PMGdI8OSeG2,5,OtC17CehkqLzpfHxKWsP
bHbW6B5IqxIFFKPkKVtN,4,DVhvy8x4RkF1e33R0LCW,XGJdR1sdAhPf8AVe3WI1,5zm7Ke3WR2UEvZ5vnTEHtX7hJHH2,5,P0lo5h9hKiTJhT3fuTIV
JAOSe8xJTWDxP2PzNVyL,4,fgT0OfrgvOqwyNV5U9O4,GHh7KgO9YuGzVLXlXkfc,Yi0EU4aIUUOVfVSfTNoXj2mLwsO2,5,P2GU9RxszDMO74DedyEW
FPHSlqRC5G4uQomWo0nQ,2,fgT0OfrgvOqwyNV5U9O4,SXVvAr0WmH9kCh2fpJR3,VG8yP9PkvuWN8qvdkzTlIEygOEh1,5,P79cEM9SK1917oVcIPGj
JAOSe8xJTWDxP2PzNVyL,4,fgT0OfrgvOqwyNV5U9O4,RHTNwrLB6dD9GQKThMoi,Yi0EU4aIUUOVfVSfTNoXj2mLwsO2,5,P8NOUMFWpjTZC3z4rfi0
zDw90nxsHwgsTMQCXpEn,5,5XJc8NmM7JP4byHGNGQ9,ydIGluJmvzSaAYwKqbS0,yG4zHnlJaxeJznv3sH55MCx84mH3,5,P94fDEmPa0vhUEHvAwnf
L300tX62aTEqjOVuR6C3,3,5XJc8NmM7JP4byHGNGQ9,SwjiKVJ9jlB8yjvaxXmH,19fvDTRL5DdAAGHUsLZrlQTFYSf1,5,P9CqytMGSTOBP2HnaSM5
VpLZNw4FAqRZFVoxtErp,4,fgT0OfrgvOqwyNV5U9O4,bCi7K7b9RF3HFtGaGv6f,wStuiciHRnR2M2XiyNOOfTaDIo12,5,PA62pmKHDFmk2Drqm0Vx
CSv4j34zGqT5vtjaoPgg,2,fgT0OfrgvOqwyNV5U9O4,OsWlvXFfGDnczWd9QItX,lwuTvDMTdiWwHa88PVgUxYGD54D2,5,PDfYKViDoKz4p6jl94NE
rUR6FsV9VkahVrXDGj3m,5,DVhvy8x4RkF1e33R0LCW,Oj3M3X3PnhpR6Tj8xkO1,9WKeAnyrCthrlQQZjRG38rdjzCj1,5,PJDJd7KAaTpM2TiBLrsT
9nhNNLm4GAPEQxpD2df4,5,5XJc8NmM7JP4byHGNGQ9,dlijZFWEanM2nzm5VLQW,uz3tYfOTpnR2x6gdygZOeO5pnTf1,5,PKHxyIDlJoxmuPzfrO8Y
LQKedDozrk6KNiwrXVLG,4,fgT0OfrgvOqwyNV5U9O4,T8xGiQpUhg7YPqoFhEKw,cJiBmQGfsObNWe8FOug2lkFNBtH3,5,PKRhz6XwKa08cFbmPa4L
cIS3ofGVsMYSBxK3nUwy,1,fgT0OfrgvOqwyNV5U9O4,GD7SxahJqxGRpWqRH8iq,QkGIxap4CjSntyzRB74NMcuQosb2,5,POLCTfgEmeCioRqO7nlk
uIcexRFG6wmYyTWpupcP,4,5XJc8NmM7JP4byHGNGQ9,RKvhCAmzgXxAeQ1G5MdY,AMVmwVipjnhEoL1aCOADJUKbBM82,5,POhLWjzQxoXh55RzgtrQ
t5cfKJZux7Hdbk1mOL6X,2,DVhvy8x4RkF1e33R0LCW,6Bvyoxf1bNQAP9h4vgdk,iAnXPXx97LSLvgbHRjFR1K9BKTR2,5,PRQHyFtIkBkyBgTxKI4E
zDw90nxsHwgsTMQCXpEn,5,5XJc8NmM7JP4byHGNGQ9,ea9dhyQLpZQ2G52ewsxQ,yG4zHnlJaxeJznv3sH55MCx84mH3,5,PWa9qqPZQuMvJ9i54AEt
zDw90nxsHwgsTMQCXpEn,4,5XJc8NmM7JP4byHGNGQ9,FC12z9Qpvu6s7KO5fCSz,yG4zHnlJaxeJznv3sH55MCx84mH3,5,PXbcY6rALOR3Ne08sdJ5
LVfUdrYr7cJBNynq9q6c,2,fgT0OfrgvOqwyNV5U9O4,T8xGiQpUhg7YPqoFhEKw,ielRtq6SWeZf1kU9DqP4DCeCfKV2,5,Pa0B7NVtyuZmZHw34OB8
R1kat1I55eoQ07qgj4g8,5,DVhvy8x4RkF1e33R0LCW,O6iVQdsly9Yl8wejL0Vx,9gULcxfIZYRfZS7srPDkqJd9dgj1,5,PdGvh72bPH01y6aq0iAn
UznpDfH8uhma68xlHcF9,2,5XJc8NmM7JP4byHGNGQ9,7qjVHul8fNc3FZBtGhMf,HYJvkfatcCcheAfCx5zkSQ5t7ku1,5,Ph9cvjn48LCyiFMVykzX
R1kat1I55eoQ07qgj4g8,5,DVhvy8x4RkF1e33R0LCW,blydgefvAwfR23jlFXN0,9gULcxfIZYRfZS7srPDkqJd9dgj1,5,PjxlZcWGWAa9zrm4hVwr
Rp1OnzKSd4tNmUMfgOPj,4,5XJc8NmM7JP4byHGNGQ9,LQLIVlksxormTmLxeZHf,olY9c6XWEMUXp2rFeIoYxzF6I6h2,5,PmYkEucQDDl4CpF0m7hY
FX3Ep3rCOG0PZw4zGtXg,4,5XJc8NmM7JP4byHGNGQ9,7qjVHul8fNc3FZBtGhMf,Jfcaz13S2pNiR7XFtd7KB0W7miv1,5,Pmh4Z5s3SevkztJB0Bxa
Oeci1Q9AIXEGyYD56N9l,1,5XJc8NmM7JP4byHGNGQ9,lJy5tO7Bf1IjploRwmhV,6rhLjWRPisapR6OlD05QNOOyXWH3,5,PoRN1aF83oSfBTh2ceoY
iHgpcmvvLBGOxfotyNeO,2,5XJc8NmM7JP4byHGNGQ9,7DsAg4E3f6SJFNhAkdiI,C5x6jCTdXofDiAKppGDZZe3Cxnw1,5,PpEnuwKxlWkcWIYveujF
